branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
,112,-0.515,23,2012-01-17,Mr. THOMPSON of Mississippi.,2012,hollia smith thompson henri thompson jr,"Hollia Smith-  Thompson, Henry Thompson, Jr., and Mr","Hollia Smith-  Thompson, Henry Thompson, Jr., and Mr"
House,114,0.628,11,2016-09-21,Mr. NEUGEBAUER.,2016,team hard work evid watch impress run, This team’s hard work was evident as I  watched their impressive run, This team’s hard work was evident as I  watched their impressive run
House,113,0.547,3,2013-04-15,Mr. WILSON of South Carolina.,2013,hous republican understand need reform tax code make fair simpl,House Republicans understand that we need to  reform the Tax Code to make it more  fair and simple,House Republicans understand that we need to  reform the Tax Code to make it more  fair and simple
,114,0.4920000000000001,103,2016-11-14,Mr. PALAZZO.,2016,command special forc major gener brewer request name serv land compon command rd air forceblu flag exercis hurlburt field fl," During his  command  in Special Forces,  Major General Brewer was requested by name  to serve as the Land Component Commander  for the 3RD Air Force—Blue Flag 10 –1 exercise at Hurlburt Field, FL"," During his  command  in Special Forces,  Major General Brewer was requested by name  to serve as the Land Component Commander  for the 3RD Air Force—Blue Flag 10 –1 exercise at Hurlburt Field, FL"
,114,0.518,120,2015-09-17,Mr. BRADY of Texas.,2015,food bank initi one room offic space program grown servic countless famili, From the food bank’s initial one-room office  space  this program has grown  to  service  countless families, From the food bank’s initial one-room office  space  this program has grown  to  service  countless families
,114,0.422,146,2016-05-12,Mr. WITTMAN.,2016,humbl congratul col,"Speaker, I am humbled to congratulate  Col","Speaker, I am humbled to congratulate  Col"
,115,0.354,57,2017-07-17,Mr. ZELDIN.,2017,today command chapman travel nation hear directli amvet member varieti issu deliv import concern directli white hous secretari depart veteran affair congression leader senat hous repres," Today, Commander Chapman  travels  the  nation to hear directly from AMVETS members  on a variety of issues and deliver their important concerns directly  to  the White House,  Secretary of the Department of Veterans Affairs, and Congressional  leaders  in both  the  Senate and House of Representatives"," Today, Commander Chapman  travels  the  nation to hear directly from AMVETS members  on a variety of issues and deliver their important concerns directly  to  the White House,  Secretary of the Department of Veterans Affairs, and Congressional  leaders  in both  the  Senate and House of Representatives"
Senate,114,-0.635,212,2016-07-06,Mr. BOOKER.,2016,support nomin, I  support his nomination, I  support his nomination
,114,-0.393,86,2016-03-15,Ms. SEWELL of Alabama.,2016,imper remain ever vigil uphold legaci not histor women reauthor act name three women sat suprem court bench gave dissent opinion follow tragic section strike," It is imperative that we remain ever vigilant in  upholding the legacy, not only of the historic  women for which the reauthorization of the Act  was named, but of the three women who sat  on the Supreme Court bench and gave dissenting opinions following the tragic Section 4  strike down"," It is imperative that we remain ever vigilant in  upholding the legacy, not only of the historic  women for which the reauthorization of the Act  was named, but of the three women who sat  on the Supreme Court bench and gave dissenting opinions following the tragic Section 4  strike down"
,114,-0.391,5,2016-05-03,Mr. VARGAS.,2016,rise today congratul elena izcal medina honor unit state poet laureat juan felip herrera librari congress,"Speaker, I rise today to  congratulate Elena  Izcalli Medina on being  honored by United States Poet Laureate Juan  Felipe Herrera at the Library of Congress","Speaker, I rise today to  congratulate Elena  Izcalli Medina on being  honored by United States Poet Laureate Juan  Felipe Herrera at the Library of Congress"
,113,0.275,156,2013-07-24,Mr. BARLETTA.,2013,agre jone amend not record,"401 on agreeing  to the Jones amendment, I am not recorded","401 on agreeing  to the Jones amendment, I am not recorded"
,114,0.422,146,2016-05-12,Mr. WITTMAN.,2016,baker commiss via georgetown rotc may matricul georg mason univers,"Baker was commissioned via Georgetown ROTC in May of 1986, after matriculating  from George Mason University","Baker was commissioned via Georgetown ROTC in May of 1986, after matriculating  from George Mason University"
,115,0.376,190,2017-12-01,Mrs. BROOKS of Indiana.,2017,upland indiana exemplifi best small town america," Upland,  Indiana exemplifies  the best of  small-town America"," Upland,  Indiana exemplifies  the best of  small-town America"
House,115,0.425,10,2017-02-14,Mr. SMITH of Texas.,2017,american peopl innat sens fair media not ignor," The American people have an innate  sense of  fairness, which  the media  should not ignore"," The American people have an innate  sense of  fairness, which  the media  should not ignore"
House,112,0.6,3,2012-04-25,Mr. DUNCAN of Tennessee.,2012,decid give coach job year help lead fight alzheim,Now she has  decided to give up her coaching  job  after 38 years to help lead the fight  against Alzheimer’s,Now she has  decided to give up her coaching  job  after 38 years to help lead the fight  against Alzheimer’s
House,115,-0.39,20,2017-02-07,Mr. BEYER.,2017,signific public involv doesnt happen end process,Significant public involvement doesn’t happen until the end of  the process,Significant public involvement doesn’t happen until the end of  the process
House,112,0.6409999999999999,3,2012-01-23,Ms. FOXX.,2012,liber oppos project say job temporari somehow less valu,Liberals who  oppose this project say that these jobs  are ‘‘temporary’’ and somehow of less  value,Liberals who  oppose this project say that these jobs  are ‘‘temporary’’ and somehow of less  value
,113,0.433,125,2013-03-15,Mr. GRAVES of Missouri.,2013,proudli paus recogn jacob conner wilson,"Speaker,  I  proudly pause to recognize Jacob Conner Wilson","Speaker,  I  proudly pause to recognize Jacob Conner Wilson"
Senate,113,0.495,27,2014-06-04,Mr. VITTER.,2014,applaud senat inhof may come floor leadership clinic issu," I also applaud Senator INHOFE, who  may be coming to the floor, for his  leadership on  this clinics  issue"," I also applaud Senator INHOFE, who  may be coming to the floor, for his  leadership on  this clinics  issue"
House,115,0.366,5,2017-05-18,Mrs. ROBY.,2017,part sever congression deleg afghanistan survey condit particularli concern progress made afghan women girl attain equal right," I have been a part of several congressional delegations to Afghanistan to  survey conditions there, particularly  as it concerns the progress being made  by Afghan women and girls to attain  equal rights"," I have been a part of several congressional delegations to Afghanistan to  survey conditions there, particularly  as it concerns the progress being made  by Afghan women and girls to attain  equal rights"
House,115,0.354,3,2017-02-14,Mr. ZELDIN.,2017,multi facet machin essenti studi matter key practic applic like figur,"This  multi-faceted machine is essential for  studies on matter and has key practical applications,  like  figuring out  VerDate Sep 11 2014  01:51 Feb 15, 2017 Jkt 069060 PO 00000 Frm 00003 Fmt 7634 Sfmt 0634 E:\CR\FM\K14FE7.005 H14FEPT1 E S U O H h t i w D O R P 1 N V T P S 4 K S D n o r e c n e p S S         ","This  multi-faceted machine is essential for  studies on matter and has key practical applications,  like  figuring out  "
House,114,-0.393,17,2015-04-13,Ms. SEWELL of Alabama.,2015,want commend colleagu illinoi new jersey wonder cbc hour minor health dispar exist,I want to commend my colleagues from Illinois and New Jersey  for having this wonderful CBC hour on  minority health and  the disparities  that exist,I want to commend my colleagues from Illinois and New Jersey  for having this wonderful CBC hour on  minority health and  the disparities  that exist
,113,-0.341,152,2013-07-31,Mr. PRICE of North Carolina.,2013,congress power enact legisl pursuant follow articl section claus constitut provid congress author make law shall necessari proper provid gener welfar american," Congress has  the power to enact this legislation pursuant to  the following:  Article I, Section 8, Clause 1 of the Constitution provides Congress with the authority to ‘‘make all Laws which shall be necessary and proper’’ to provide for the ‘‘general Welfare’’ of Americans"," Congress has  the power to enact this legislation pursuant to  the following:  Article I, Section 8, Clause 1 of the Constitution provides Congress with the authority to ‘‘make all Laws which shall be necessary and proper’’ to provide for the ‘‘general Welfare’’ of Americans"
