branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,108,-0.302,52,2003-06-10,Ms. BERKLEY.,2003,speak game speak addict crime drug suicid,They speak of gaming and  they speak of addiction and crime and  drugs and suicide,They speak of gaming and  they speak of addiction and crime and  drugs and suicide
House,101,0.043,54,3,Mr. GILMAN.,1989,last congress select commit tee held hear includ oversight hear ing assess implement pro gram establish anti drug abus act," During the last Congress our select commit tee held 25 hearings, including oversight hear ings  to assess  the  implementation of pro grams established under the Anti-Drug Abuse  Act of 1986"," During the last Congress our select commit tee held 25 hearings, including oversight hear ings  to assess  the  implementation of pro grams established under the Anti-Drug Abuse  Act of 1986"
House,114,0.6459999999999999,13,2016-05-12,Mr. SENSENBRENNER.,2016,comprehens opioid abus reduct act commonsens bipartisan approach address issu head make posit impact fight addict,The Comprehensive Opioid Abuse Reduction Act  is a commonsense and bipartisan approach that addresses the issue head-on  and will make a positive impact on our  fight against addiction,The Comprehensive Opioid Abuse Reduction Act  is a commonsense and bipartisan approach that addresses the issue head-on  and will make a positive impact on our  fight against addiction
Senate,107,0.342,279,2001-01-22,Mr. GRASSLEY.,2001,methamphetamin ecstasi new drug pose differ challeng requir differ solut heroin cocain epidem,"Methamphetamine, Ecstasy, and other new drugs pose different challenges and require different solutions than the heroin and cocaine  epidemics","Methamphetamine, Ecstasy, and other new drugs pose different challenges and require different solutions than the heroin and cocaine  epidemics"
House,102,0.381,575,18,Mr. WEBER.,1991,glad see subcommitte abl provid million food drug administr, I  was glad to see  that our subcommittee was  able to provide over $725 million for the Food  and Drug Administration, I  was glad to see  that our subcommittee was  able to provide over $725 million for the Food  and Drug Administration
Senate,108,0.342,66,2004-03-31,Mr. GRASSLEY.,2004,tri whole process republican gain control senat let committe system work oppos major legisl prescript drug energi bill taken away committe brought floorw not develop bipartisanship floor never becam laww tri make committe system work," What we have tried to do  in this  whole process of Republicans gaining  control of the Senate and letting the  committee system work, as opposed to  2002 when very major legislation, such  as prescription drugs and the Energy  bill, was taken away from the committees and brought to the floor—we do  not develop bipartisanship on the floor,  and they never became law—we have  tried to make the committee system  work"," What we have tried to do  in this  whole process of Republicans gaining  control of the Senate and letting the  committee system work, as opposed to  2002 when very major legislation, such  as prescription drugs and the Energy  bill, was taken away from the committees and brought to the floor—we do  not develop bipartisanship on the floor,  and they never became law—we have  tried to make the committee system  work"
Senate,105,-0.231,69,1,Mr. GRAHAM.,1998,find capit commit ricki drug alcohol abus live welfar tough street anacostia,"Before  finding  Capital Commitment in 1992, Ricky was a  drug and alcohol abuser, living on welfare in  the tough streets of Anacostia","Before  finding  Capital Commitment in 1992, Ricky was a  drug and alcohol abuser, living on welfare in  the tough streets of Anacostia"
,101,0.5539999999999999,1551,16,Mr. STEARNS.,1989,stand children lyric music larri whitler child smile child laughter air beauti song ill ever hear world cruel weve got stand children teach fight let know stand behind let know right free world safe world clean world drug free world oh god anyth let stand world child rest littl head upon shoulder breath feel upon ear melt insid melt insid young girl strive best talent there beauti look within eye see mom dad applaud children sixti year servic michigan gasolin dealer hon," STAND UP FOR THE CHILDREN  (Lyrics and music by Larry Whitler)  A child's smile  A child's laughter in the air  Is the most beautiful song I'll ever hear  But this world is cruel  And we've got to  Stand up for the children  Teach them how to fight  Let them know you stand behind them  Let them know they have a right  To a free world  A safe world  A clean world  A drug free world, oh God  If I do anything  Let me stand up for  world  A child rests  His little head upon my shoulder  And with each breath I feel upon my ear  I melt inside  I melt inside  A young girl strives  To do her best with all her talents  And there's a beautiful look within her eyes  As she sees her mom and dad applauding  the children of the  SIXTY YEARS OF SERVICE TO  MICHIGAN'S GASOLINE DEALERS  HON"," STAND UP FOR THE CHILDREN  (Lyrics and music by Larry Whitler)  A child's smile  A child's laughter in the air  Is the most beautiful song I'll ever hear  But this world is cruel  And we've got to  Stand up for the children  Teach them how to fight  Let them know you stand behind them  Let them know they have a right  To a free world  A safe world  A clean world  A drug free world, oh God  If I do anything  Let me stand up for  world  A child rests  His little head upon my shoulder  And with each breath I feel upon my ear  I melt inside  I melt inside  A young girl strives  To do her best with all her talents  And there's a beautiful look within her eyes  As she sees her mom and dad applauding  the children of the  SIXTY YEARS OF SERVICE TO  MICHIGAN'S GASOLINE DEALERS  HON"
House,107,-0.304,113,2002-06-26,Mrs. THURMAN.,2002,talk tonight compon add life senior today lose ground mani not prescript drug benefit,And what we talk about tonight is the component that will add to the life of seniors today who are losing ground because so many of them now do not have a prescription drug benefit,And what we talk about tonight is the component that will add to the life of seniors today who are losing ground because so many of them now do not have a prescription drug benefit
,102,0.382,1325,7,Mr. OXLEY.,1991,drug violenc erupt street colombia,"Speaker, drug violence has  erupted in the streets of Colombia once again","Speaker, drug violence has  erupted in the streets of Colombia once again"
,106,-0.304,45,2000-03-23,Mrs. THURMAN.,2000,give hospit health care alreadi prescript drug make better,We give them in the hospitals through health care already prescription drugs to make them better,We give them in the hospitals through health care already prescription drugs to make them better
House,102,0.382,1172,1,Mr. OXLEY.,1992,drug use high school senior drop lowest level sinc senior survey began, Drug use by high school seniors has  dropped  to its lowest  level since  the  senior survey began in 1975, Drug use by high school seniors has  dropped  to its lowest  level since  the  senior survey began in 1975
