branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,108,-0.19,55,2003-07-14,Mr. DOOLEY of California.,2003,thing happen hous pass prescript drug plan, And the same thing will happen with  the House-passed  prescription  drug  plan, And the same thing will happen with  the House-passed  prescription  drug  plan
,109,0.75,206,2005-03-10,Mr. TANCREDO.,2005,albanian mafia lord associ former enemi link way afghanistan control lucr drug gun human smuggl oper across nation border rel impun," Albanian mafia lords, in association with their  former enemies and with links all the way to  Afghanistan, control  lucrative drug, gun, and  human-smuggling operations across national  borders with relative impunity"," Albanian mafia lords, in association with their  former enemies and with links all the way to  Afghanistan, control  lucrative drug, gun, and  human-smuggling operations across national  borders with relative impunity"
,106,0.271,54,2000-04-26,Mr. GORTON.,2000,certainli support drug compani research develop new medicin not counten discrimin american citizen american purchas allow compani sell precis prescript almost everi countri world price half less half sell unit state,"We certainly should support drug companies’ research and development of new medicines, but we should not  countenance  discrimination against American citizens and against American purchasers by allowing those companies to sell precisely the same prescription  in  almost  every  other country in the world at prices half or less than half of what they sell them for in the United States","We certainly should support drug companies’ research and development of new medicines, but we should not  countenance  discrimination against American citizens and against American purchasers by allowing those companies to sell precisely the same prescription  in  almost  every  other country in the world at prices half or less than half of what they sell them for in the United States"
Senate,96,-0.426,79,2,Mr. RIEGLE.,1980,mani tortur incarcer confin psi chiatric asylum drug chemic forcibl administ,"Many have been  tortured, incarcerated and confined in psy chiatric asylums where drugs and chemicals  are forcibly administered","Many have been  tortured, incarcerated and confined in psy chiatric asylums where drugs and chemicals  are forcibly administered"
,112,-0.465,115,2011-09-15,Ms. SLAUGHTER.,2011,everi fifteen minut child four overdos drug found home," Every fifteen minutes, a child under four will  overdose on drugs found at home"," Every fifteen minutes, a child under four will  overdose on drugs found at home"
House,98,0.014,1349,14,Mr. JEFFORDS.,1984,not requir drive age rais exc sive teenag drink not endan ger anyon case bad drive whether influenc booz drug simpli high speed joy ride,"So why not require  the driving age be raised to 21? Exces sive teenage drinking does not endan ger anyone in most cases, bad driving  does, whether it's under the influence  of booze or drugs, or simply a high speed joy ride","So why not require  the driving age be raised to 21? Exces sive teenage drinking does not endan ger anyone in most cases, bad driving  does, whether it's under the influence  of booze or drugs, or simply a high speed joy ride"
House,110,-0.29600000000000004,93,2007-06-27,Mr. RUPPERSBERGER.,2007,statist show drug connect percent violent crime unit state, Statistics show that drugs are connected to over 70 percent of all violent  crime in the United States, Statistics show that drugs are connected to over 70 percent of all violent  crime in the United States
House,108,-0.396,36,2003-06-16,Mr. STUPAK.,2003,beneficiari would pay percent pocket cost drug not plan not voucher got,"Beneficiaries would have to  pay then 100 percent out-of-pocket of  the costs of that drug because it is not  in their plan, it is not in that voucher  that they got","Beneficiaries would have to  pay then 100 percent out-of-pocket of  the costs of that drug because it is not  in their plan, it is not in that voucher  that they got"
,106,0.271,54,2000-04-26,Mr. GORTON.,2000,noth cost health care insur polici prescrib prescript drug benefit therefor cost reflect insur premium,"It will do nothing for the costs of health care insurance— for those policies that prescribe prescription drug benefits and, therefore, have that cost reflected in the insurance premiums at all","It will do nothing for the costs of health care insurance— for those policies that prescribe prescription drug benefits and, therefore, have that cost reflected in the insurance premiums at all"
,101,-0.379,873,3,Mr. HOYER.,1989,drug epidem seriou problem af fect region,The  drug epidemic is the most serious problem af fecting our region,The  drug epidemic is the most serious problem af fecting our region
House,102,0.382,1172,1,Mr. OXLEY.,1992,meanwhil strategi recogn key role state local govern ment drug control place new em phasi problem hard core drug usag undertak new initia tive combat teenag drink," Meanwhile,  the strategy  recognizes  the key role of State and local govern ments in drug control, places new em phasis on  the problems of hard-core  drug usage, and undertakes new initia tives to combat teenage drinking"," Meanwhile,  the strategy  recognizes  the key role of State and local govern ments in drug control, places new em phasis on  the problems of hard-core  drug usage, and undertakes new initia tives to combat teenage drinking"
House,95,-0.339,1211,3,Mr. BIAGGI.,1978,alco hol drug abus educ act outstand program work,The Alco hol and Drug Abuse Education Act is an  outstanding program which has worked,The Alco hol and Drug Abuse Education Act is an  outstanding program which has worked
House,107,0.285,144,2002-06-11,Mr. FLETCHER.,2002,protect improv medicar help reduc advers drug interact provid electron prescrib minim medic error complex medicin certainli need incorpor technolog ensur reduc medic error littl possibl,"It protects  improvements  in Medicare to help reduce adverse drug interactions, provides  for electronic prescribing  to minimize medical errors which the complexity of medicine now certainly is needed to incorporate all the technology that we have to ensure that we reduce the medical errors to as little as few as possible","It protects  improvements  in Medicare to help reduce adverse drug interactions, provides  for electronic prescribing  to minimize medical errors which the complexity of medicine now certainly is needed to incorporate all the technology that we have to ensure that we reduce the medical errors to as little as few as possible"
,107,-0.353,172,2002-07-09,Mr. UDALL of Colorado.,2002,one third medicar beneficiari drug coverag,Over one-third of Medicare beneficiaries have no drug coverage,Over one-third of Medicare beneficiaries have no drug coverage
House,106,-0.5920000000000001,50,1999-02-11,Mr. PAYNE.,1999,suzann nicholson husband parti may troubl african american voter heroin anacostia," Suzanne Nicholson’s husband’s party may  have trouble with African American voters,  but she is a heroine in Anacostia"," Suzanne Nicholson’s husband’s party may  have trouble with African American voters,  but she is a heroine in Anacostia"
Senate,113,-0.266,37,2013-12-20,Mrs. FEINSTEIN.,2013,timber compani farmer rancher oper disrupt crimin grow marijuana illeg,"Timber  companies,  farmers and ranchers have had their  operations  disrupted  by  criminals  growing marijuana illegally","Timber  companies,  farmers and ranchers have had their  operations  disrupted  by  criminals  growing marijuana illegally"
House,103,0.273,426,7,Mr. FRANKS of Connecticut.,1994,alleg welfar dollar go sup port drug habit, It was alleged  that some of  these welfare dollars were going to sup port their drug habit, It was alleged  that some of  these welfare dollars were going to sup port their drug habit
,114,-0.5760000000000001,108,2015-11-16,Ms. BASS.,2015,rememb found parent watt organ grown provid array servic divers segment commun includ emerg food shelter homeless colleg prepar teenag drug counsel health seminar parent class,"I  remember the founding of Parents of Watts,  an organization that has grown to provide an  array of services to a diverse segment of the  community,  including  emergency  food  and  shelter for the homeless, college preparation  for  teenagers, drug counseling, health seminars and parenting classes","I  remember the founding of Parents of Watts,  an organization that has grown to provide an  array of services to a diverse segment of the  community,  including  emergency  food  and  shelter for the homeless, college preparation  for  teenagers, drug counseling, health seminars and parenting classes"
House,102,-0.514,132,3,Mr. RANGEL.,1991,recent rock bottom esti mate econom cost drug societi billion annual not includ financi impact crack drug relat aid epidem mani drug relat busi loss, The most recent rock bottom esti mate of the economic costs of drugs to  society  is about $60 billion annually  which does not include  the financial  impact of the crack and drug-related  AIDS epidemics and many drug-related  business losses, The most recent rock bottom esti mate of the economic costs of drugs to  society  is about $60 billion annually  which does not include  the financial  impact of the crack and drug-related  AIDS epidemics and many drug-related  business losses
,113,0.425,90,2014-09-08,Mr. SMITH of Texas.,2014,st nation associ town watch sponsor annual nationwid crime drug violenc prevent program octob entitl nation night,"Speaker, for the  31st year,  the National Association of Town  Watch  is sponsoring an annual, nationwide  crime, drug, and violence prevention program  on October 7, 2014, entitled, ‘ ‘National Night  Out ’ ’","Speaker, for the  31st year,  the National Association of Town  Watch  is sponsoring an annual, nationwide  crime, drug, and violence prevention program  on October 7, 2014, entitled, ‘ ‘National Night  Out ’ ’"
House,100,-0.4,1501,5,Ms. OAKAR.,1988,school improv act provid drug abus educ counsel famili school base prevent program treatment referr train," The School  Improvement Act will provide for  drug abuse education, counseling,  family and  school based prevention programs, treatment,  referral and  training"," The School  Improvement Act will provide for  drug abuse education, counseling,  family and  school based prevention programs, treatment,  referral and  training"
,112,-0.465,115,2011-09-15,Ms. SLAUGHTER.,2011,mother crohn diseas prescrib opioid patch time stronger morphin afraid plumb could not handl use patch threw away,A mother with  Crohn’s disease was prescribed an opioid  patch 100 times stronger than morphine but  she was afraid her plumbing could not handle  the used patch so she threw it away,A mother with  Crohn’s disease was prescribed an opioid  patch 100 times stronger than morphine but  she was afraid her plumbing could not handle  the used patch so she threw it away
,101,-0.514,1029,3,Mr. RANGEL.,1989,laid life line everi hour everi day drug infest commun nearli two dec ade took away hail bullet even tuesday februari agent hatcher work un dercov staten island,"He had laid his life  on  the  line every hour of every day  for our  drug-infested communities for nearly two dec ades, until they took it all away from him in a  hail of bullets on  the evening of Tuesday,  February 28, while Agent Hatcher worked un dercover on Staten Island","He had laid his life  on  the  line every hour of every day  for our  drug-infested communities for nearly two dec ades, until they took it all away from him in a  hail of bullets on  the evening of Tuesday,  February 28, while Agent Hatcher worked un dercover on Staten Island"
Senate,107,0.091,193,2001-07-17,Ms. SNOWE.,2001,spice offer someth everyon interest provid senior prescript drug coverag, SPICE 2001 offers something for everyone interested in providing our seniors with prescription drug coverage, SPICE 2001 offers something for everyone interested in providing our seniors with prescription drug coverage
Senate,113,-0.266,37,2013-12-20,Mrs. FEINSTEIN.,2013,specif bill instruct sentenc commiss put place sentenc guidelin increas penalti individu engag follow activ cultiv illeg drug feder land trespass anoth person properti use poison hazard chemic pesticid rodenticid divers redirect obstruct drain impound local aquif river bodi water signific remov veget clear cut timber," Specifically, the bill  instructs the  Sentencing Commission to put in place  sentencing  guidelines  that  increase  penalties for individuals who engage in  any of the following activities while  cultivating  illegal drugs on Federal  lands or while trespassing on another  person’s property:  Use of poisons or hazardous chemicals,  such  as  pesticides  and  rodenticides; the diversion, redirection,  obstruction, draining or impoundment  of local aquifers, rivers or bodies of  water; or significant removal of vegetation or clear cutting of timber"," Specifically, the bill  instructs the  Sentencing Commission to put in place  sentencing  guidelines  that  increase  penalties for individuals who engage in  any of the following activities while  cultivating  illegal drugs on Federal  lands or while trespassing on another  person’s property:  Use of poisons or hazardous chemicals,  such  as  pesticides  and  rodenticides; the diversion, redirection,  obstruction, draining or impoundment  of local aquifers, rivers or bodies of  water; or significant removal of vegetation or clear cutting of timber"
House,101,-0.473,777,11,Mr. WAXMAN.,1990,dreier california page line insert follow amount otherwis provid titl head hous pro gram annual contribut assist hous develop acquisit cost public hous includ major construct obsolet public hous project indian famili decreas head hous program drug elimina tion grant low incom hous increas,"DREIER of California:  -Page 33, after line 3, insert the following:  The amounts otherwise provided  in this  title  under  the  heading  ""HOUSING  PRO GRAMS-ANNUAL CONTRIBUTIONS FOR ASSISTED  HOUSING"" for the development or acquisition  cost of public housing, including major re construction  of  obsolete  public  housing  projects, other than for Indian families, are  decreased by $50,000,000,  and under  the  heading ""HOUSING PROGRAMS-DRUG ELIMINA TION GRANTS FOR LOW-INCOME HOUSING"" are  increased by $50,000,000","DREIER of California:  -Page 33, after line 3, insert the following:  The amounts otherwise provided  in this  title  under  the  heading  ""HOUSING  PRO GRAMS-ANNUAL CONTRIBUTIONS FOR ASSISTED  HOUSING"" for the development or acquisition  cost of public housing, including major re construction  of  obsolete  public  housing  projects, other than for Indian families, are  decreased by $50,000,000,  and under  the  heading ""HOUSING PROGRAMS-DRUG ELIMINA TION GRANTS FOR LOW-INCOME HOUSING"" are  increased by $50,000,000"
,100,0.227,235,17,Mr. BROOMFIELD.,1988,intellig agenc sup port anti drug battl call upon fbi investig drug law violat illeg drug,intelligence agencies to sup port the anti-drug battle;  Call upon the FBI to investigate drug law  violations;  illegal drugs a  ,intelligence agencies to sup port the anti-drug battle;  Call upon the FBI to investigate drug law  violations;  illegal drugs a  
Senate,100,-0.301,410,1,Mr. MOYNIHAN.,1988,last decad heroin use reemerg onset aid becom even destruc tive,"In the last decade, heroin use  has reemerged, and with the onset of  AIDS, has become even more destruc tive","In the last decade, heroin use  has reemerged, and with the onset of  AIDS, has become even more destruc tive"
,98,-0.153,1172,1,Mr. HUGHES.,1984,section grant attorney gener author schedul reschedul drug emerg basi, Section 3 grants to the Attorney General  the authority  to  schedule or  reschedule  drugs on an emergency basis, Section 3 grants to the Attorney General  the authority  to  schedule or  reschedule  drugs on an emergency basis
House,109,0.56,4,2006-05-10,Mrs. MYRICK.,2006,aarp survey found almost percent enrol medicar prescript drug plan say new benefit meet exceed expect,An AARP  survey found that almost 80 percent of  those enrolled  in the Medicare prescription drug plan say that the new  benefit is meeting or exceeding their  expectations,An AARP  survey found that almost 80 percent of  those enrolled  in the Medicare prescription drug plan say that the new  benefit is meeting or exceeding their  expectations
House,105,0.435,1062,9,Mr. SOUDER.,1998,purpos develop comprehens drug free workplac program suppli drug free workplac servic provid form assist servic small busi," ""(2)  Its purpose is  to develop comprehensive  drug-free workplace programs or to supply drug free workplace services, or provide other forms  of assistance and services to small businesses"," ""(2)  Its purpose is  to develop comprehensive  drug-free workplace programs or to supply drug free workplace services, or provide other forms  of assistance and services to small businesses"
House,106,0.7390000000000001,15,1999-05-25,Mr. CRANE.,1999,author appropri fiscal year unit state custom servic drug interdict oper offic unit state trade repres unit state intern trade commiss purpos amend,"1833) to authorize appropriations for fiscal years 2000 and 2001 for the United States Customs Service for drug interdiction and other operations, for the Office of the United States Trade Representative, for the United States International Trade Commission, and for other purposes, as amended","1833) to authorize appropriations for fiscal years 2000 and 2001 for the United States Customs Service for drug interdiction and other operations, for the Office of the United States Trade Representative, for the United States International Trade Commission, and for other purposes, as amended"
,103,-0.21600000000000005,595,2,Mr. CLEMENT.,1993,unfortun becom popular drug pusher distribut mani narcot truck stop facil highway rest area,"Unfortunately,  it has become popular  for drug pushers to distribute many of these  narcotics at truck stop facilities and highway  rest areas","Unfortunately,  it has become popular  for drug pushers to distribute many of these  narcotics at truck stop facilities and highway  rest areas"
,106,0.247,128,2000-06-28,Mrs. WILSON.,2000,would think irrespons part not move forward prescript drug keep process move forward get prescript drug plan,"It would have, I think, been irresponsible on our part to not move forward on prescription drugs and to keep this process moving forward to get a prescription drug plan","It would have, I think, been irresponsible on our part to not move forward on prescription drugs and to keep this process moving forward to get a prescription drug plan"
,106,-0.416,16,2000-06-28,Mr. GEPHARDT.,2000,woman heart transplant got said cost month drug,"A woman who had a heart transplant got up and said her costs are $1,300 a month for her drugs","A woman who had a heart transplant got up and said her costs are $1,300 a month for her drugs"
,106,-0.455,43,2000-10-11,Mr. FARR of California.,2000,bill one talk reimport drug,That bill is the one that talks about reimportation of drugs,That bill is the one that talks about reimportation of drugs
Senate,105,0.331,1135,1,Mr. BENNETT.,1998,african american whose ancestor great warrior must becom great warrior thing drug gang violenc," I,  the African American, whose ancestors  were great warriors, must become a great  warrior against such  things as drugs and  gang violence"," I,  the African American, whose ancestors  were great warriors, must become a great  warrior against such  things as drugs and  gang violence"
