branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,104,-0.303,511,3,Mr. KANJORSKI.,1995,chang balanc power seem even though may not win suspect vote least hous pass bill would hope debat bring proposit america american constitut form gov ernment intent found father say philadelphia home state democrat citizenri could make proper judgment repres offici spend money taxpay money,"And  before we change that balance of power  it seems to me even though we may not  win,  I suspect  there are 230 votes at  least in this House that will pass this  bill, but before we do that I would hope  this debate brings out the proposition  of what it will do to America and the  American constitutional form of gov ernment  and  the  intentions  of  the  Founding Fathers as they say down in  Philadelphia,  in my home State, and  a  democratic  citizenry  could make  the  proper  judgments  through  their representative officials  to  spending money,  the  taxpayers  money","And  before we change that balance of power  it seems to me even though we may not  win,  I suspect  there are 230 votes at  least in this House that will pass this  bill, but before we do that I would hope  this debate brings out the proposition  of what it will do to America and the  American constitutional form of gov ernment  and  the  intentions  of  the  Founding Fathers as they say down in  Philadelphia,  in my home State, and  a  democratic  citizenry  could make  the  proper  judgments  through  their representative officials  to  spending money,  the  taxpayers  money"
House,103,0.375,1312,13,Mr. PORTMAN.,1993,sinc profit flow individu subchapt corpor net effect tax compani profit percent rate,"* * *since profits flow to individuals in  subchapter S  corporations,  the net effect  [will be] taxing our company profits at a 42  percent rate","* * *since profits flow to individuals in  subchapter S  corporations,  the net effect  [will be] taxing our company profits at a 42  percent rate"
Senate,105,-0.256,176,7,Mr. KOHL.,1997,requir windfal save good economi lower antici pate spend lock def icit reduct,It requires windfall savings from  a good economy or lower than antici pated spending to be locked in to def icit reduction,It requires windfall savings from  a good economy or lower than antici pated spending to be locked in to def icit reduction
House,113,0.703,16,2013-05-14,Mr. YOHO.,2013,presid speak job creation stimul economi pound gorilla room nobodi talk afford care act," When the President speaks of job creation and of stimulating the economy,  the 800-pound gorilla in the room that  nobody talks about is the Affordable  Care Act"," When the President speaks of job creation and of stimulating the economy,  the 800-pound gorilla in the room that  nobody talks about is the Affordable  Care Act"
,100,-0.1,959,2,Mr. TALLON.,1987,save would put asid tax exempt indi vidual medic account similar principl ira," Savings would be put aside in tax-exempt indi vidual medical accounts, similar in principle to  an IRA"," Savings would be put aside in tax-exempt indi vidual medical accounts, similar in principle to  an IRA"
House,102,-0.134,1559,7,Mr. LANCASTER.,1991,ibm gener motor countri play import role build economi employ labor forc,The  IBM's and General Motors' of this country play  important roles  in building our economy and  employing our labor force,The  IBM's and General Motors' of this country play  important roles  in building our economy and  employing our labor force
Senate,112,0.091,79,2011-03-29,Ms. SNOWE.,2011,sector act help align america workforc need nation employ promot robust grow economi,The SECTORS  Act will help align America’s workforce with the needs of our Nation’s  employers to promote a robust and  growing economy,The SECTORS  Act will help align America’s workforce with the needs of our Nation’s  employers to promote a robust and  growing economy
,107,0.52,83,2001-06-05,Mr. COBLE.,2001,bottom line time money patent world money pto issu qualiti patent faster mean invest job greater wealth american industri,"The bottom line is that time is money in the patent world; and with more money, the PTO can issue quality patents faster, which means more  investment, more  jobs,  and  greater wealth for American industry","The bottom line is that time is money in the patent world; and with more money, the PTO can issue quality patents faster, which means more  investment, more  jobs,  and  greater wealth for American industry"
House,101,-0.631,870,7,Mr. STARK.,1990,tax equival put ton charg carbon fuel,The tax is the equivalent of putting a  $25 a ton charge on carbon in fuels,The tax is the equivalent of putting a  $25 a ton charge on carbon in fuels
House,110,-0.28300000000000003,31,2007-06-11,Mr. MICHAUD.,2007,small busi gone economi devast trade deal,Small businesses have  gone under because the economy has  been devastated because of a  trade  deal,Small businesses have  gone under because the economy has  been devastated because of a  trade  deal
,102,-0.34700000000000003,641,13,Mr. MOODY.,1991,let individu obtain money dissolv defer compensa tion plan administr reliev cost associ maintain ac count," By  letting  individuals  obtain  their  money and dissolve their deferred compensa tion plans, administrators are  relieved of the  costs associated with maintaining  these ac counts"," By  letting  individuals  obtain  their  money and dissolve their deferred compensa tion plans, administrators are  relieved of the  costs associated with maintaining  these ac counts"
House,101,-0.318,152,16,Mr. WYDEN.,1990,much need addi tion give environment protect agenc signific new hammer fine per day use hazard chemic carrier refus good faith conting plan spill,"This much-needed addi tion will  give  the Environmental Protection  Agency a significant new hammer-fines of up  to $25,000 per day-to use against hazardous  chemical carriers who refuse to do good-faith  contingency planning  for spills","This much-needed addi tion will  give  the Environmental Protection  Agency a significant new hammer-fines of up  to $25,000 per day-to use against hazardous  chemical carriers who refuse to do good-faith  contingency planning  for spills"
Senate,107,-0.256,293,2001-01-22,Mr. KOHL.,2001,seller paid commiss basi accord sale charg compani accommod fine small infract like show late meet sleep van,"Sellers were paid on a commission basis according to their sales, but they were also charged by the company for their accommodations and  fined  for small infractions like showing up late to meetings or sleeping on the van","Sellers were paid on a commission basis according to their sales, but they were also charged by the company for their accommodations and  fined  for small infractions like showing up late to meetings or sleeping on the van"
,111,-0.385,1,2010-04-28,Ms. SPEIER.,2010,cdo noth economi spread billion dollar toxic asset heighten specul ad danger risk financi system ultim born us,"These CDOs did nothing for our  economy and spread billions of dollars  in toxic assets, heightened speculation,  and added dangerous risk to our financial system that ultimately was borne  by the U.S","These CDOs did nothing for our  economy and spread billions of dollars  in toxic assets, heightened speculation,  and added dangerous risk to our financial system that ultimately was borne  by the U.S"
House,95,0.308,186,13,Mr. HAGEDORN.,1978,propos constitut amend would extend basic limit principl adopt california tennesse fed eral govern although obviou reason cast form spend ing rather tax limit," I  am  proposing  a  constitutional  amendment which would  extend  the  same basic limitation principle adopted  in California and Tennessee to the Fed eral Government although, for obvious  reasons, it is cast in the form of a spend ing rather than a tax limitation"," I  am  proposing  a  constitutional  amendment which would  extend  the  same basic limitation principle adopted  in California and Tennessee to the Fed eral Government although, for obvious  reasons, it is cast in the form of a spend ing rather than a tax limitation"
